0.3254147199248299,151533.0,1306.0,178235177.0,1934.393279772408
0.4054692027893722,835211.0,69.0,56779539.0,72.79220449768547
0.3998259272532352,1096821.0,2206.0,28020189.0,1592.8029949357342
0.3475365011090202,1275772.0,189.0,188362006.0,933.9083124419594
0.383876809325148,3175805.0,1021.0,193471121.0,2325.261488393112
0.3541475248024909,3666759.0,258.0,22883781.0,992.6453103339018
0.3337308843500909,456880.0,1293.0,108786183.0,519.2864483913196
0.6306264186882333,1924456.0,1639.0,243902556.0,985.5474827276352
0.343240323799485,1264677.0,608.0,222748898.0,1377.2467455717524
0.3266208615344339,2574482.0,292.0,17861385.0,1265.105881612035
0.3034548275203101,1563739.0,539.0,124341770.0,1029.788244161051
0.4468853825029244,398924.0,1080.0,128155962.0,134.77579456334126
0.4326467745577481,1114156.0,815.0,105367749.0,609.8655364717645
0.499859781021349,305424.0,841.0,265062722.0,1169.6218504289288
0.2363106786557655,794331.0,2794.0,109794475.0,466.251346833511
0.3047210035630818,2211984.0,258.0,55840347.0,668.810148776744
0.329676632149068,1704231.0,388.0,135406194.0,543.0671399639998
0.4320457648560702,2534146.0,355.0,66859735.0,316.7536263072734
0.5074964597122598,108262.0,1336.0,228437202.0,272.42772543325987
0.4444050283710798,1375089.0,105.0,10679454.0,1382.203574412254
0.2652555996733691,753364.0,1153.0,35021601.0,1250.6972277713849
0.2874507558394393,2656901.0,1485.0,100389297.0,1214.589542061528
0.3110490049196975,683021.0,1350.0,28567304.0,808.305317284198
0.3538077992046549,1511910.0,3169.0,163542513.0,1902.2122955162504
0.4240709443108864,1325755.0,1826.0,210437605.0,400.1625383054325
0.32350680700697,1025629.0,1090.0,5818185.0,1288.8822822313427
0.2726536642445951,1288480.0,1289.0,200388786.0,1092.4211461058944
0.4798742892540654,1518765.0,895.0,176703993.0,946.8867161061746
0.4571933675225356,300562.0,1818.0,32820891.0,192.74485830498645
0.3848867492497943,1811027.0,16.0,356851049.0,273.49957009671147
0.1881336742981801,1805005.0,1386.0,182113528.0,474.1272748337576
0.5215496731780953,912922.0,1410.0,162217552.0,623.118681106756
0.3221830407213273,686889.0,1661.0,98144766.0,783.9161963958919
0.3821717512986675,571274.0,666.0,98439332.0,729.0084393148811
0.2939695946891307,217613.0,1368.0,332492404.0,801.0730483808431
0.4776917735146549,1414685.0,1201.0,63602762.0,421.4837271800705
0.314684291735361,327659.0,2497.0,32447448.0,654.6870004381398
0.2466268422886665,870490.0,338.0,19808478.0,541.9906742322851
0.3338710865516545,1410972.0,2037.0,237194695.0,1279.7696766702138
0.321353695617086,72801.0,1195.0,5873000.0,708.3734059095028
0.4664718854977727,1452187.0,465.0,107675150.0,323.8646965497834
0.280892040662254,1002413.0,154.0,8309559.0,912.0760185097952
0.3726069849019304,2704929.0,17.0,20856973.0,107.28503958259353
0.480857396623503,1670080.0,1035.0,126423374.0,623.9673586203305
0.4382461362634313,524314.0,641.0,112714568.0,673.6865600566636
0.396484500317979,2179393.0,172.0,291748434.0,162.2867277032343
0.4193949286872773,7704.0,2384.0,41401679.0,916.4421973223876
0.3992373197914985,807314.0,326.0,25990982.0,448.7979928630507
0.5617490625144549,1122729.0,1865.0,71928881.0,1169.0529408068714
0.4023470734036197,232991.0,1936.0,404533252.0,211.40684162797788
0.3954272336328732,1325021.0,682.0,218294064.0,970.4523072070988
0.4574027048442872,637535.0,1133.0,309167677.0,81.69972755892036
0.1691526255291236,293233.0,889.0,152272409.0,493.81183388562215
